Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.006938631476026946e-05	4.939389744344955310e+06	1.397184827864384279e+07
1.039960913954120295e-05	4.882733463659531437e+06	1.380985866817981564e+07
1.074066153333432437e-05	4.824219155437509529e+06	1.364255665186697617e+07
1.109289864895222712e-05	4.763785886163920164e+06	1.346976801077964716e+07
1.145668728634872662e-05	4.701370724025516771e+06	1.329131281252921745e+07
1.183240627458378028e-05	4.636908673377110623e+06	1.310700522389263287e+07
1.222044686631488820e-05	4.570332607058739290e+06	1.291665331729607284e+07
1.262121314522546164e-05	4.502952558590239845e+06	1.272404841749541648e+07
1.303512244681508904e-05	4.449802652737593278e+06	1.257267628833845071e+07
1.346260579298911035e-05	4.394909709970989265e+06	1.241633995078577660e+07
1.390410834090069648e-05	4.338216567862118594e+06	1.225487660495388322e+07
1.436008984651260800e-05	4.279664189356138930e+06	1.208811811198068596e+07
1.483102514336102853e-05	4.219191601293843240e+06	1.191589081893523596e+07
1.531740463702079875e-05	4.156735830917594954e+06	1.173801537798522040e+07
1.581973481578601704e-05	4.092231840295066126e+06	1.155430655963428319e+07
1.633853877809860416e-05	4.041838707960243337e+06	1.141121073370165750e+07
1.687435677727375848e-05	3.990792311352771707e+06	1.126629450495598838e+07
1.742774678408917511e-05	3.938071861853133421e+06	1.111662578733790852e+07
1.799928506782476860e-05	3.883622459345504176e+06	1.096204872424887866e+07
1.858956679635688644e-05	3.827387403279489838e+06	1.080240234781502746e+07
1.919920665593282809e-05	3.769308133625347633e+06	1.063752041126420535e+07
1.982883949127071257e-05	3.709324169892845675e+06	1.046723121580591239e+07
2.047912096665083489e-05	3.660607675892477855e+06	1.032919278709124401e+07
