Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.652792061464893799e-06	6.505062035256352974e+05	1.603080537561658304e+06
1.706994934038407828e-06	6.630184052955700317e+05	1.637860832810078282e+06
1.762975375287203917e-06	6.759409413682647282e+05	1.673781738517229445e+06
1.820791680099462520e-06	6.892872685471773148e+05	1.710880660697335377e+06
1.880504055128583443e-06	7.030712849480250152e+05	1.749196232084819581e+06
1.942174681489024486e-06	7.173073444715039805e+05	1.788768352364275372e+06
2.005867779508234000e-06	7.317193579429805977e+05	1.828949606589773204e+06
2.071649675602067297e-06	7.451000305254620034e+05	1.866888520109059988e+06
2.139588871343421664e-06	7.589195186781820375e+05	1.906071630126510747e+06
2.209756114795903333e-06	7.731922132401275449e+05	1.946539739732734160e+06
2.282224474186896537e-06	7.879329769939923426e+05	1.988334990144758252e+06
2.357069413996727979e-06	8.031571601434466429e+05	2.031500904589532642e+06
2.434368873543112862e-06	8.188806162979722722e+05	2.076082433626560029e+06
2.514203348142796913e-06	8.350604761223633541e+05	2.121980557212539017e+06
2.596655972934872394e-06	8.497238484497494064e+05	2.164358141101615038e+06
2.681812609453013329e-06	8.648681021416389849e+05	2.208125486493703909e+06
2.769761935036891063e-06	8.805090075734677957e+05	2.253328170244733337e+06
2.860595535175745131e-06	8.966628523059028666e+05	2.300013263891394716e+06
2.954407998880380251e-06	9.133464580457976554e+05	2.348229382668806706e+06
3.051297017182871440e-06	9.305771981633747928e+05	2.398026736135699321e+06
3.151363484866476280e-06	9.483730157838717569e+05	2.449457180459808093e+06
3.254711605531848180e-06	9.645640508113660617e+05	2.497002266362518072e+06
3.361449000108768764e-06	9.810191972683280474e+05	2.545427087558580097e+06
3.471686818926559579e-06	9.980139858420321252e+05	2.595439987783986609e+06
3.585539857459816780e-06	1.015566113951031119e+06	2.647093047664777841e+06
3.703126675869923221e-06	1.033693859395970823e+06	2.700440055797150359e+06
3.824569722466998750e-06	1.052416099393073469e+06	2.755536564759904984e+06
3.949995461220647668e-06	1.071752330231803469e+06	2.812439948963764124e+06
4.079534503452449404e-06	1.089580015166323399e+06	2.865554626587639563e+06
4.213321743847289341e-06	1.107293918873107759e+06	2.918567908826035913e+06
4.351496500925044872e-06	1.125588745303193107e+06	2.973319747443580069e+06
4.494202662119142613e-06	1.144483545661558164e+06	3.029867157930660993e+06
4.641588833612781958e-06	1.163997995932337828e+06	3.088269025585376192e+06
4.793808495089106764e-06	1.184152417368292110e+06	3.148586166833389085e+06
4.951020159556351225e-06	1.204967797652221518e+06	3.210881392558753025e+06
5.113387538414320594e-06	1.224451425304356497e+06	3.269715421664530877e+06
5.281079711934330620e-06	1.243326910953229992e+06	3.327071290017884690e+06
5.454271305329836335e-06	1.262821413093798095e+06	3.386308128697865177e+06
5.633142670601352205e-06	1.282955232205958571e+06	3.447487623622078449e+06
5.817880074344935696e-06	1.303749334518408170e+06	3.510673483681271318e+06
6.008675891719681185e-06	1.325225373841688270e+06	3.575931507082170807e+06
6.205728806776500758e-06	1.347405714117257623e+06	3.643329649866066407e+06
6.409244019356456972e-06	1.368525597671097843e+06	3.707889137538856827e+06
6.619433458774388568e-06	1.388414286775032058e+06	3.769132920885249972e+06
6.836516004510238809e-06	1.408955220106350258e+06	3.832385177688194439e+06
7.060717714137765353e-06	1.430169787839632947e+06	3.897711775296255480e+06
7.292272058728313350e-06	1.452080081634506583e+06	3.965180741160055157e+06
7.531420165974376510e-06	1.474708917640648317e+06	4.034862333672206383e+06
7.778411071286482598e-06	1.498079860257248161e+06	4.106829115330475383e+06
8.033501977124735881e-06	1.520768163942669984e+06	4.176936625839449000e+06
8.296958520834915102e-06	1.541465563244824531e+06	4.241379702413106337e+06
8.569055051268345481e-06	1.562841728208511602e+06	4.307936172407026403e+06
8.850074914473438512e-06	1.584918918771639699e+06	4.376675343991872855e+06
9.140310748756224233e-06	1.607720124880807474e+06	4.447668798281171359e+06
9.440064789417603028e-06	1.631269090431755409e+06	4.520990463871890679e+06
9.749649183484097127e-06	1.655590337994915899e+06	4.596716693829510361e+06
1.006938631476026946e-05	1.679721614627899602e+06	4.671970295695044100e+06
1.039960913954120295e-05	1.700964155187165365e+06	4.738676403161865659e+06
1.074066153333432437e-05	1.722903339169348124e+06	4.807570119540414773e+06
1.109289864895222712e-05	1.745562012808748288e+06	4.878723186878502369e+06
1.145668728634872662e-05	1.768963771575791761e+06	4.952209699985153973e+06
1.183240627458378028e-05	1.793132984748031013e+06	5.028106183588791639e+06
1.222044686631488820e-05	1.818094820786947384e+06	5.106491672025806271e+06
1.262121314522546164e-05	1.843476773896153551e+06	5.186226035842967220e+06
1.303512244681508904e-05	1.864941624617968686e+06	5.254013836907916702e+06
1.346260579298911035e-05	1.887110409364886349e+06	5.324024720736167394e+06
1.390410834090069648e-05	1.910006213464546483e+06	5.396331592730969191e+06
1.436008984651260800e-05	1.933652879321725341e+06	5.471009749208742753e+06
1.483102514336102853e-05	1.958075031246465631e+06	5.548136955808402039e+06
1.531740463702079875e-05	1.983298101096463623e+06	5.627793528472159989e+06
1.581973481578601704e-05	2.009348354760365095e+06	5.710062417082008906e+06
1.633853877809860416e-05	2.030971720336304279e+06	5.778513188378048129e+06
1.687435677727375848e-05	2.052978952491361648e+06	5.848191567435338162e+06
1.742774678408917511e-05	2.075707905925220577e+06	5.920155030254353769e+06
1.799928506782476860e-05	2.099182249293742701e+06	5.994478515544483438e+06
1.858956679635688644e-05	2.123426427460008767e+06	6.071239419609986246e+06
1.919920665593282809e-05	2.148465686949831434e+06	6.150517676946166903e+06
1.982883949127071257e-05	2.174326102242073510e+06	6.232395843478696421e+06
2.047912096665083489e-05	2.196190084080933593e+06	6.301575944607251324e+06
2.115072824868794552e-05	2.217594753887197003e+06	6.369289464461412281e+06
